Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584716743.78, à712, 2, 400, 362, -15812, -448, 1536, -355, -343, -106
1584716743.84, 712, 2, 400, 362, -15796, -472, 1656, -348, -306, -113
1584716743.91, 712, 2, 400, 362, -15764, -524, 1544, -346, -315, -70
1584716743.94, 712, 2, 400, 362, -15828, -540, 1648, -354, -337, -110
1584716744.01, 712, 2, 400, 362, -15824, -508, 1696, -365, -314, -84
1584716744.08, 712, 1, 400, 362, -15840, -556, 1692, -360, -299, -97
1584716744.14, 712, 2, 400, 362, -15852, -468, 1604, -358, -334, -133
1584716744.18, 712, 2, 400, 362, -15764, -520, 1748, -344, -321, -104
1584716744.24, 712, 2, 400, 362, -15796, -520, 1720, -322, -324, -104
1584716744.31, 712, 2, 400, 362, -15792, -564, 1628, -373, -312, -93
1584716744.38, 712, 2, 400, 362, -15700, -492, 1556, -357, -346, -86
1584716744.41, 712, 2, 400, 362, -15756, -620, 1616, -373, -299, -107
1584716744.48, 712, 2, 400, 362, -15796, -604, 1640, -360, -301, -76
1584716744.54, 712, 2, 400, 362, -15844, -528, 1548, -331, -326, -81
1584716744.58, 712, 2, 400, 362, -15828, -552, 1552, -352, -326, -74
1584716744.64, 712, 2, 400, 362, -15820, -528, 1648, -368, -348, -95
1584716744.71, 712, 2, 400, 362, -15768, -520, 1520, -355, -302, -73
1584716744.78, 712, 2, 400, 362, -15808, -496, 1524, -355, -344, -95
1584716744.81, 712, 2, 400, 362, -15644, -488, 1732, -382, -325, -98
1584716744.88, 712, 2, 400, 362, -15804, -412, 1552, -343, -317, -82
1584716744.94, 712, 2, 400, 362, -15640, -516, 1508, -327, -337, -102
1584716745.01, 712, 2, 400, 362, -15680, -400, 1584, -360, -329, -64
1584716745.04, 711, 2, 400, 362, -15816, -620, 1588, -350, -325, -92
1584716745.11, 712, 2, 400, 362, -15772, -384, 1760, -347, -364, -85
1584716745.18, 712, 2, 400, 362, -15716, -548, 1508, -354, -306, -117
1584716745.21, 712, 2, 400, 362, -15792, -472, 1568, -352, -316, -108
1584716745.28, 712, 1, 400, 362, -15804, -508, 1640, -360, -318, -108
1584716745.34, 712, 2, 400, 362, -15788, -576, 1616, -333, -305, -107
1584716745.41, 712, 2, 400, 362, -15816, -580, 1508, -365, -331, -124
1584716745.44, 712, 2, 400, 362, -15892, -532, 1648, -363, -311, -88
1584716745.51, 712, 3, 400, 362, -15916, -564, 1572, -357, -328, -72
1584716745.58, 712, 6, 400, 362, -15796, -516, 1528, -345, -356, -116
1584716745.64, 712, 65, 400, 362, -15896, -544, 1544, -352, -333, -99
1584716745.68, 712, 131, 400, 362, -15756, -488, 1676, -351, -314, -78
1584716745.74, 712, 212, 400, 362, -15740, -548, 1576, -324, -316, -84
1584716745.81, 712, 295, 400, 362, -15764, -580, 1736, -348, -363, -97
1584716745.88, 712, 376, 400, 362, -15776, -508, 1776, -357, -302, -79
1584716745.94, 712, 456, 400, 362, -15872, -528, 1608, -355, -346, -108
1584716745.98, 712, 534, 400, 362, -15752, -532, 1524, -354, -312, -83
1584716746.04, 712, 613, 400, 362, -15840, -500, 1576, -358, -315, -94
1584716746.11, 712, 687, 400, 362, -15780, -608, 1684, -349, -326, -85
1584716746.18, 712, 765, 400, 362, -15772, -548, 1568, -340, -321, -95
1584716746.24, 712, 835, 400, 362, -15732, -528, 1572, -341, -307, -70
1584716746.28, 712, 909, 400, 362, -15684, -524, 1624, -356, -332, -94
1584716746.34, 712, 969, 401, 362, -15764, -516, 1540, -341, -293, -116
1584716746.41, 712, 1015, 401, 362, -15808, -500, 1500, -351, -335, -98
1584716746.48, 712, 1017, 401, 362, -15808, -552, 1588, -342, -357, -102
1584716746.54, 712, 1018, 400, 362, -15796, -500, 1552, -345, -307, -97
1584716746.58, 712, 1019, 400, 362, -15836, -572, 1500, -351, -315, -89
1584716746.64, 712, 1019, 400, 362, -15776, -612, 1504, -340, -315, -110
1584716746.71, 712, 1018, 400, 362, -15784, -564, 1648, -318, -322, -92
1584716746.78, 712, 1019, 401, 362, -15708, -484, 1688, -368, -297, -92
1584716746.84, 712, 1018, 400, 362, -15748, -572, 1688, -368, -331, -70
1584716746.91, 712, 1018, 400, 362, -15784, -492, 1472, -363, -331, -108
1584716746.94, 712, 1019, 401, 362, -15872, -472, 1564, -346, -353, -106
1584716747.01, 712, 1018, 400, 362, -15796, -500, 1548, -340, -309, -101
