Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584633121.58, ,436, 682, 651, 476, 408, -1560, 18476, -373, -371, -96
1584633121.65, 436, 682, 651, 476, 264, -1360, 18580, -382, -381, -67
1584633121.71, 436, 682, 651, 476, 304, -1508, 18772, -372, -371, -70
1584633121.75, 436, 682, 651, 476, 312, -1576, 18796, -371, -376, -72
1584633121.81, 436, 682, 651, 476, 304, -1520, 18668, -370, -378, -84
1584633121.88, 436, 682, 651, 476, 268, -1444, 18760, -382, -350, -63
1584633121.95, 436, 683, 651, 476, 248, -1412, 18664, -374, -370, -69
1584633121.98, 435, 682, 651, 476, 324, -1512, 18764, -377, -351, -76
1584633122.05, 436, 682, 651, 476, 348, -1368, 18592, -393, -358, -74
1584633122.11, 436, 682, 651, 476, 240, -1556, 18564, -374, -394, -75
1584633122.18, 436, 682, 651, 476, 276, -1396, 18712, -380, -365, -68
1584633122.21, 436, 682, 651, 476, 368, -1504, 18560, -398, -379, -74
1584633122.28, 435, 682, 651, 476, 296, -1520, 18532, -381, -388, -84
1584633122.34, 436, 682, 651, 476, 372, -1412, 18744, -384, -387, -81
1584633122.41, 436, 682, 651, 476, 380, -1444, 18788, -385, -361, -55
1584633122.45, 436, 682, 651, 476, 452, -1420, 18692, -343, -387, -90
1584633122.51, 436, 682, 651, 476, 356, -1444, 18652, -373, -381, -73
1584633122.58, 436, 682, 651, 476, 364, -1472, 18596, -397, -358, -71
1584633122.64, 436, 682, 651, 476, 260, -1416, 18672, -374, -388, -85
1584633122.68, 436, 682, 651, 476, 276, -1432, 18476, -376, -350, -86
1584633122.75, 436, 682, 651, 476, 352, -1404, 18664, -381, -384, -88
1584633122.81, 435, 682, 651, 476, 244, -1556, 18780, -357, -361, -87
1584633122.88, 436, 682, 651, 476, 344, -1464, 18648, -343, -382, -79
1584633122.91, 436, 682, 651, 476, 700, -1584, 18404, -375, -344, -53
1584633122.98, 436, 682, 651, 476, 8, -1536, 19104, -362, -424, -81
1584633123.04, 436, 682, 651, 476, 96, -1524, 18952, -398, -330, -68
1584633123.11, 436, 682, 651, 476, 416, -1548, 18808, -410, -368, -68
1584633123.15, 436, 682, 651, 476, 92, -1776, 19408, -415, -356, -56
1584633123.21, 436, 682, 651, 476, 108, -1452, 18912, -370, -385, -54
1584633123.28, 436, 682, 651, 476, 748, -1476, 18664, -308, -419, -74
1584633123.34, 436, 682, 651, 476, 188, -1724, 18496, -406, -322, -67
1584633123.38, 435, 682, 651, 476, 1084, -964, 17764, -335, -369, -110
1584633123.45, 436, 682, 651, 476, 308, -1120, 17992, -476, -291, -50
1584633123.51, 436, 682, 651, 476, 304, -1208, 18572, -378, -391, -105
1584633123.58, 436, 682, 651, 476, 520, -1488, 18700, -429, -305, -91
1584633123.61, 435, 682, 651, 476, 428, -1440, 18620, -398, -368, -60
1584633123.68, 436, 682, 651, 476, 452, -1404, 18812, -364, -390, -114
1584633123.75, 436, 682, 652, 476, 208, -1564, 18856, -391, -321, -50
1584633123.81, 436, 682, 651, 476, -168, -1368, 18576, -405, -342, -70
1584633123.88, 436, 682, 651, 476, 364, -1496, 18572, -381, -358, -117
1584633123.91, 436, 682, 651, 476, 604, -1572, 18544, -372, -394, -57
1584633123.98, 436, 682, 651, 476, 512, -1384, 18748, -380, -405, -79
1584633124.04, 435, 682, 651, 477, 220, -1228, 18500, -405, -353, -82
1584633124.11, 436, 682, 651, 476, 240, -1452, 18540, -357, -385, -82
1584633124.14, 435, 682, 651, 476, 444, -1400, 18840, -385, -353, -106
1584633124.21, 436, 682, 651, 476, 896, -1036, 18060, -434, -290, -58
1584633124.28, 436, 682, 651, 476, 452, -988, 18528, -374, -424, -47
1584633124.34, 436, 682, 651, 476, 492, -1172, 18464, -441, -326, -87
1584633124.38, 436, 682, 651, 476, 304, -1516, 18788, -407, -333, -74
1584633124.44, 435, 682, 651, 476, -1220, -1148, 18984, -627, -232, -69
1584633124.51, 436, 682, 651, 476, -1084, -2136, 20896, -110, -737, -91
1584633124.58, 436, 682, 651, 476, 440, -1196, 18548, -412, -319, -114
1584633124.61, 436, 682, 651, 476, -176, -264, 16544, -290, -396, -93
1584633124.68, 436, 682, 651, 476, 156, -2004, 18924, -203, -562, -61
1584633124.74, 435, 682, 651, 476, 84, -1220, 18964, -321, -402, -94
1584633124.81, 436, 682, 651, 476, 544, -1648, 18616, -198, -528, -115
1584633124.85, 435, 682, 651, 476, 140, -1104, 17872, -354, -492, -44
1584633124.91, 436, 682, 651, 476, 1916, -2640, 18616, -269, -341, -65
1584633124.98, 436, 682, 651, 476, 456, -1572, 18920, -365, -355, -65
1584633125.04, 435, 682, 652, 476, -516, -900, 19388, -281, -436, -119
1584633125.11, 435, 682, 651, 476, -216, -1036, 18592, -156, -509, -129
1584633125.14, 435, 682, 651, 476, 960, 440, 17420, 125, -801, -109
1584633125.21, 435, 682, 651, 476, 960, -1852, 18844, -147, -618, -19
1584633125.28, 435, 682, 651, 476, 1204, -2764, 18764, -354, -218, -108
1584633125.34, 435, 682, 651, 476, 388, -2516, 18916, -212, -563, -52
1584633125.38, 435, 682, 651, 476, 80, -1408, 19264, -392, -308, -15
1584633125.44, 435, 682, 651, 476, 416, -1160, 18628, -327, -361, -130
1584633125.51, 435, 682, 651, 476, 188, -1288, 19116, -233, -472, -91
1584633125.58, 435, 682, 651, 476, 960, -1540, 18432, -459, -248, -109
1584633125.61, 435, 682, 651, 477, 892, -1948, 18404, -411, -264, -78
1584633125.68, 435, 682, 651, 476, 692, -1632, 18396, -365, -342, -47
1584633125.74, 435, 682, 651, 476, -2588, -3512, 21012, -641, -356, -36
1584633125.81, 435, 682, 651, 476, 312, -856, 16244, -341, -326, 19
1584633125.84, 435, 682, 651, 476, 432, -1900, 19484, -381, -488, -91
1584633125.91, 435, 682, 651, 475, -184, -400, 17956, -366, -410, -170
1584633125.98, 435, 682, 651, 475, 580, -88, 17692, -478, -248, -98
1584633126.01, 435, 682, 651, 475, 1620, 768, 13564, -843, 70, -64
1584633126.08, 435, 682, 651, 476, 1604, -1284, 17332, -56, -536, -76
1584633126.14, 435, 682, 651, 476, 360, -2456, 19488, -238, -478, 4
1584633126.21, 435, 682, 651, 475, 1176, -568, 18092, -502, 12, -83
1584633126.24, 435, 682, 651, 475, 712, -4024, 19584, -243, -182, -94
1584633126.31, 435, 682, 651, 475, 4060, 3252, 12916, -2375, 2494, -105
1584633126.38, 435, 682, 652, 475, -564, -640, 19344, -203, -1239, -77
1584633126.44, 435, 682, 651, 475, 12084, -24060, -20044, 1158, -2359, -145
1584633126.51, 435, 682, 651, 475, -5720, 8020, 11968, -269, 561, -117
1584633126.54, 435, 682, 651, 475, -256, 1112, 26100, -2775, 864, -59
