Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584633972.68, 422, 682, 654, 472, 468, -1056, 18664, -367, -367, -84
1584633972.74, 422, 682, 654, 472, 432, -1160, 18848, -377, -383, -71
1584633972.81, 422, 682, 654, 472, 488, -1112, 18744, -377, -368, -96
1584633972.85, 422, 682, 654, 472, 324, -1108, 18660, -371, -368, -83
1584633972.91, 422, 682, 654, 472, 432, -1160, 18620, -398, -353, -72
1584633972.98, 422, 682, 654, 472, 528, -1136, 18468, -394, -342, -83
1584633973.04, 422, 682, 654, 472, 412, -1248, 18712, -363, -388, -74
1584633973.08, 422, 682, 654, 472, 472, -1052, 18548, -361, -362, -75
1584633973.15, 422, 682, 653, 472, 452, -1180, 18660, -405, -360, -111
1584633973.21, 422, 682, 654, 472, 396, -1160, 18752, -384, -363, -89
1584633973.28, 422, 682, 654, 472, 436, -1180, 18676, -373, -340, -88
1584633973.34, 422, 682, 654, 472, 388, -1160, 18728, -395, -376, -52
1584633973.38, 422, 682, 654, 472, 528, -1168, 18840, -357, -383, -94
1584633973.44, 422, 682, 654, 472, 484, -1192, 18548, -390, -382, -78
1584633973.51, 422, 682, 653, 472, 364, -1248, 18752, -373, -407, -80
1584633973.58, 422, 682, 654, 472, 412, -1136, 18544, -403, -386, -89
1584633973.61, 422, 682, 653, 472, 544, -1372, 18652, -375, -356, -69
1584633973.68, 422, 682, 654, 472, 512, -1088, 18612, -362, -363, -86
1584633973.74, 422, 682, 653, 472, 420, -1172, 18684, -373, -371, -88
1584633973.81, 422, 682, 654, 472, 396, -1100, 18508, -381, -367, -88
1584633973.84, 422, 682, 654, 472, 428, -1196, 18808, -379, -338, -82
1584633973.91, 422, 682, 654, 472, 260, -1108, 18712, -415, -362, -59
1584633973.98, 422, 682, 653, 472, 408, -1128, 18576, -372, -371, -107
1584633974.04, 422, 682, 654, 472, 508, -948, 18256, -411, -340, -72
1584633974.08, 422, 682, 654, 472, 496, -1224, 18492, -380, -378, -67
1584633974.14, 422, 682, 654, 472, 488, -1184, 18440, -381, -369, -76
1584633974.21, 422, 682, 654, 472, -1236, -1372, 16532, 163, -1310, -73
1584633974.28, 422, 682, 654, 472, -3256, -5308, 22596, 1, -756, -65
1584633974.31, 422, 682, 654, 472, 748, -1272, 18888, -619, -1, -85
1584633974.38, 422, 682, 654, 472, 1128, -1420, 17832, -247, -417, -96
1584633974.44, 422, 682, 654, 472, -104, -1580, 19628, -216, -620, -83
1584633974.51, 422, 682, 654, 472, 196, -1180, 17568, -340, -492, -69
1584633974.54, 422, 682, 654, 472, 1012, -1740, 18020, -233, -906, -72
1584633974.61, 422, 682, 654, 472, 1776, -88, 22864, -153, -544, -55
1584633974.68, 422, 682, 653, 472, -464, 3316, 21116, -1642, 485, -106
1584633974.74, 422, 682, 654, 472, 2588, -1724, 19936, -1242, 200, -99
