Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584743681.3, ý424, 466, 447, 399, -15336, 2248, 12276, 280, -1091, 6278
1584743681.37, 424, 466, 447, 399, -22488, -21160, -12560, -329, -815, 5436
1584743681.43, 431, 465, 447, 399, -16804, 2296, 11628, 80, -739, 7263
1584743681.5, 436, 465, 450, 398, -24068, -772, -3128, 116, -91, 4756
1584743681.56, 437, 465, 448, 398, -32768, 2424, 2608, 162, -915, -9222
1584743681.6, 436, 461, 447, 398, -720, -10332, 1908, -422, -205, -3519
1584743681.67, 432, 456, 457, 399, -15336, 10128, 8012, -141, 21, -2480
1584743681.73, 430, 456, 457, 400, -4072, 10764, -3676, 517, -1041, 2972
1584743681.8, 431, 456, 454, 396, -8992, 9528, 3892, 1015, -2033, -12461
1584743681.87, 431, 459, 454, 390, -32768, 23932, 14244, 265, 202, 7293
1584743681.93, 437, 465, 451, 387, -32192, -1196, 1992, 894, -1086, 6576
1584743682.0, 442, 471, 452, 380, 13588, -1236, -15432, 255, 579, -1878
1584743682.03, 439, 473, 452, 376, 32240, 12436, 21684, -167, -1804, -1233
1584743682.1, 438, 473, 453, 377, 17624, 2080, -4816, 210, 344, -271
1584743682.17, 437, 466, 454, 378, -32768, 964, 8428, 437, -18, -2075
1584743682.23, 433, 465, 454, 379, -6608, 1516, 5972, 513, -2256, 464
1584743682.3, 433, 461, 454, 379, -15712, -15428, -2496, 89, 2107, -2219
1584743682.33, 431, 460, 455, 379, 26884, -804, 4508, -663, -1956, 7678
1584743682.4, 431, 460, 454, 378, -32768, 20364, 6184, 142, 787, -1059
1584743682.47, 432, 460, 450, 379, 7036, 12968, 23064, 685, -429, 2025
1584743682.53, 435, 460, 450, 384, -24904, -13332, -9408, 384, -406, -2281
1584743682.6, 435, 460, 450, 385, -32768, 3864, -1188, 51, -762, -830
1584743682.63, 432, 460, 454, 385, -17440, -12212, 1904, 291, -20, -2284
1584743682.7, 431, 460, 454, 385, -10076, -1436, 17964, 593, -1298, 382
1584743682.77, 429, 455, 454, 386, -24068, -896, -11684, 163, -90, -2365
1584743682.83, 426, 449, 455, 391, -32768, -2656, 9848, 39, -221, -829
1584743682.9, 425, 449, 460, 392, -12772, 3384, -568, 191, -37, 419
1584743682.93, 425, 452, 465, 395, -6760, 4264, 2048, -179, 304, 607
1584743683.0, 425, 452, 466, 399, -1932, 3008, -308, -34, 1, 2179
