Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584625979.33, ÿ290, 242, 215, 197, 1184, -336, 18188, -336, -319, -55
1584625979.39, 241, 236, 223, 207, 1128, -280, 18048, -345, -362, -66
1584625979.46, 221, 225, 222, 211, 1148, -360, 18292, -369, -327, -73
1584625979.49, 213, 217, 218, 212, 1120, -296, 18232, -350, -339, -55
1584625979.56, 211, 214, 215, 211, 1144, -312, 18168, -351, -336, -57
1584625979.63, 209, 210, 210, 209, 1140, -332, 18144, -354, -349, -66
1584625979.69, 207, 208, 208, 206, 1060, -392, 18196, -349, -348, -55
1584625979.73, 204, 205, 205, 203, 1100, -348, 18204, -340, -370, -53
1584625979.79, 202, 203, 203, 201, 1088, -348, 18340, -344, -329, -32
1584625979.86, 200, 200, 199, 198, 1108, -376, 18256, -365, -359, -55
1584625979.93, 197, 199, 198, 196, 1080, -284, 18268, -363, -345, -75
1584625979.96, 195, 196, 196, 194, 1000, -312, 18100, -361, -353, -58
1584625980.03, 193, 194, 195, 193, 1092, -412, 18192, -319, -342, -51
1584625980.09, 191, 192, 193, 191, 1112, -292, 18080, -351, -366, -59
1584625980.16, 189, 191, 191, 189, 1052, -400, 18308, -336, -357, -54
1584625980.19, 188, 189, 189, 187, 1004, -368, 18208, -351, -361, -45
1584625980.26, 185, 188, 188, 187, 1060, -356, 18084, -348, -357, -51
1584625980.33, 187, 188, 189, 186, 1052, -388, 18100, -372, -359, -62
1584625980.39, 189, 189, 191, 189, 1048, -384, 18140, -355, -338, -83
1584625980.43, 195, 196, 197, 194, 1080, -376, 18308, -350, -363, -67
1584625980.49, 205, 206, 209, 205, 1152, -232, 18320, -345, -357, -58
1584625980.56, 220, 219, 222, 219, 1108, -360, 18252, -374, -372, -68
1584625980.63, 232, 229, 235, 232, 1084, -308, 18292, -372, -369, -69
1584625980.66, 240, 236, 243, 242, 1096, -352, 18216, -362, -361, -38
1584625980.73, 238, 236, 243, 244, 1008, -332, 18108, -360, -376, -64
1584625980.79, 238, 234, 239, 244, 1040, -248, 18300, -379, -363, -75
1584625980.86, 242, 238, 243, 247, 1076, -332, 18208, -353, -361, -32
1584625980.89, 245, 241, 244, 251, 1096, -328, 18124, -359, -340, -60
1584625980.96, 246, 243, 241, 248, 1076, -244, 18116, -363, -357, -56
1584625981.03, 242, 239, 233, 238, 1112, -480, 18148, -336, -336, -68
1584625981.09, 233, 233, 227, 226, 1140, -236, 18156, -372, -379, -52
1584625981.13, 224, 226, 221, 219, 1180, -384, 18252, -362, -337, -62
1584625981.19, 216, 220, 216, 212, 1120, -372, 18232, -351, -377, -56
1584625981.26, 212, 215, 212, 210, 1092, -452, 18188, -360, -386, -56
1584625981.33, 210, 212, 211, 208, 1124, -384, 18216, -336, -328, -42
1584625981.36, 208, 210, 212, 213, 1120, -388, 18172, -354, -345, -59
1584625981.43, 217, 218, 220, 221, 19232, 5648, 20644, -1764, 32767, 1213
1584625981.49, 225, 225, 230, 228, 1260, -4124, 16348, 1641, 6928, -542
1584625981.56, 228, 229, 233, 229, 284, -2460, 18272, -2126, -118, 6591
1584625981.63, 228, 231, 233, 229, 1020, -3068, 16288, -4413, 5812, -5592
1584625981.69, 233, 239, 243, 239, 4724, -4588, 24004, 4974, -19516, 15572
1584625981.76, 269, 280, 280, 270, -1316, -5008, 23328, 8488, -13658, 1406
1584625981.83, 249, 261, 249, 235, -2048, 2648, 24948, -999, -19416, 19438
1584625981.86, 222, 235, 232, 229, -2212, 4656, 17700, 6749, 15366, -6150
1584625981.93, 216, 223, 221, 220, 2520, 8236, 10636, 9460, -16218, -611
1584625981.99, 222, 228, 229, 229, 2064, 5792, 17940, 7222, -6508, -4797
1584625982.06, 263, 286, 287, 277, -8064, 6236, 22216, 13235, -24395, 3817
1584625982.13, 293, 321, 310, 298, 8156, 1452, 12872, -2858, -6770, -3092
1584625982.19, 369, 398, 398, 413, 3088, 10212, 4708, -622, 11595, -7036
1584625982.26, 526, 502, 501, 580, 808, 9356, 13404, -7283, 6638, -2176
1584625982.29, 567, 534, 509, 471, 876, 8240, 12240, -7430, -1917, -1180
1584625982.36, 508, 557, 516, 441, 5704, 5556, 18216, -9438, -10765, -1000
1584625982.43, 501, 595, 580, 562, 5676, 4456, 13892, -7401, 1315, -1436
1584625982.49, 525, 566, 569, 548, 1752, 1900, 20596, -1942, 2086, -706
1584625982.56, 503, 522, 516, 490, 4496, 3572, 16628, -217, -1943, 389
1584625982.63, 464, 493, 489, 483, 3108, 2684, 18224, 679, -962, -900
1584625982.66, 480, 484, 502, 491, 5208, 2636, 16288, -424, 1774, -568
1584625982.73, 475, 474, 471, 478, 4472, 2996, 17148, 461, -4282, -1631
1584625982.79, 472, 472, 475, 472, 4264, 2748, 18724, 2630, -751, -2048
1584625982.86, 465, 463, 464, 460, 5568, 3432, 17684, 2490, -2557, -3832
1584625982.93, 456, 455, 454, 447, 6816, 2956, 18140, 5190, -3842, -3857
1584625982.96, 470, 467, 474, 479, 5712, 3472, 17760, 4090, 1963, -2936
1584625983.03, 528, 511, 522, 548, 5108, 5708, 14196, 5976, -1612, -4168
1584625983.09, 596, 569, 572, 596, 5132, 5952, 15156, 4768, -770, -2955
1584625983.16, 632, 608, 595, 610, 6136, 7584, 13904, 4765, -2230, -6892
1584625983.23, 639, 624, 600, 591, 5824, 9336, 12980, 3746, -3132, -7641
1584625983.29, 596, 610, 588, 569, 5440, 10952, 13104, 2442, -1318, -6262
1584625983.33, 628, 677, 638, 601, 4268, 11172, 14068, 1507, 1007, -5447
1584625983.39, 658, 708, 673, 662, 2968, 11240, 13012, 437, -1449, -3608
1584625983.46, 711, 756, 704, 666, 1888, 11040, 12408, -2548, 1555, -2213
1584625983.53, 720, 773, 736, 665, 2324, 9016, 15808, -4388, 3451, -765
1584625983.59, 668, 673, 677, 611, 2624, 8612, 15940, -2124, 30, -415
1584625983.66, 641, 658, 660, 642, 3072, 8648, 15896, -263, 297, -600
1584625983.69, 891, 1001, 925, 837, 3420, 9192, 16860, 180, 662, -918
1584625983.76, 763, 825, 841, 903, 3352, 9064, 16460, 75, 910, -1159
1584625983.83, 676, 526, 599, 637, 3944, 10056, 15336, 1851, -2, -721
1584625983.89, 456, 318, 368, 352, 4228, 9080, 17064, -2942, 1310, -436
1584625983.93, 328, 260, 279, 267, 4060, 9340, 13620, -6551, -367, 4575
