Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584736787.43, 2758, 720, 466, 434, -16044, -1268, 2360, -362, -375, -78
1584736787.49, 758, 720, 466, 434, -15656, -1304, 2236, -367, -330, -97
1584736787.56, 758, 720, 466, 434, -15760, -1652, 2280, -384, -351, -137
1584736787.62, 758, 720, 466, 434, -15820, -1576, 2580, -380, -372, -83
1584736787.69, 758, 720, 466, 434, -15924, -1564, 2368, -381, -339, -82
1584736787.73, 758, 720, 466, 434, -15768, -1300, 2296, -365, -337, -21
1584736787.79, 758, 720, 466, 434, -15768, -1524, 2376, -375, -356, -84
1584736787.86, 758, 720, 466, 434, -15964, -1640, 2376, -369, -355, -69
1584736787.92, 758, 720, 466, 434, -15716, -1436, 2188, -341, -342, -105
1584736787.99, 758, 720, 466, 434, -15924, -1516, 2124, -359, -322, -90
1584736788.03, 758, 720, 466, 434, -15596, -1676, 2228, -364, -319, -71
1584736788.09, 758, 720, 466, 434, -15808, -1484, 2600, -387, -368, 153
1584736788.16, 758, 720, 466, 434, -15704, -1408, 2092, -385, -376, -213
1584736788.23, 758, 720, 466, 434, -15996, -1604, 2260, -370, -389, -52
1584736788.29, 759, 720, 466, 434, -15816, -1568, 2232, -367, -348, -96
1584736788.36, 758, 720, 466, 434, -15700, -1472, 2408, -373, -369, -26
1584736788.39, 758, 720, 466, 434, -15500, -1584, 2216, -367, -352, -108
1584736788.46, 758, 720, 466, 435, -15708, -1556, 2472, -364, -376, -65
1584736788.53, 758, 720, 466, 434, -15676, -1680, 2428, -363, -358, -71
1584736788.59, 758, 720, 466, 434, -15552, -1552, 2164, -394, -336, -87
1584736788.66, 758, 720, 466, 434, -16028, -1496, 2284, -334, -348, -102
1584736788.72, 758, 720, 466, 434, -15768, -1420, 2420, -387, -359, -46
1584736788.76, 758, 720, 466, 434, -16004, -1600, 2768, -370, -357, -50
1584736788.82, 758, 720, 466, 434, -15808, -1372, 2240, -391, -344, -122
1584736788.89, 758, 720, 466, 434, -16044, -1656, 1844, -394, -323, -38
1584736788.96, 758, 720, 466, 434, -15508, -1644, 2240, -350, -353, -113
1584736789.02, 758, 720, 466, 434, -15932, -1308, 2368, -374, -381, -39
1584736789.06, 758, 720, 466, 434, -15676, -1576, 2080, -348, -349, -82
