Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584666911.42, ó352, 725, 710, 381, -6160, 5004, 15936, -232, -346, -74
1584666911.48, 352, 725, 710, 381, -6120, 5048, 15836, -329, -347, -15
1584666911.55, 352, 724, 710, 381, -5852, 4936, 15708, -288, -367, -77
1584666911.62, 352, 724, 710, 381, -6088, 4848, 15900, -434, -258, -102
1584666911.65, 352, 724, 710, 381, -6100, 4976, 15636, -429, -321, -106
1584666911.72, 352, 724, 710, 381, -6668, 5100, 16192, -337, -384, -87
1584666911.78, 352, 724, 710, 381, -5636, 4468, 14944, -201, -444, -92
1584666911.85, 352, 724, 710, 381, -6176, 5324, 16364, -228, -335, -83
1584666911.92, 352, 724, 710, 381, -5884, 4652, 15644, -216, -370, -84
1584666911.95, 352, 725, 710, 381, -6252, 5024, 15800, -472, -289, -46
1584666912.02, 352, 725, 710, 381, -6176, 5072, 15992, -488, -336, -49
1584666912.08, 352, 725, 710, 381, -6204, 5200, 15832, -512, -294, -78
1584666912.15, 352, 724, 710, 381, -6092, 5048, 15640, -302, -376, -88
1584666912.22, 352, 724, 710, 381, -6360, 4968, 15736, -340, -360, -110
1584666912.25, 352, 724, 710, 381, -5952, 4964, 15792, -264, -379, -63
1584666912.32, 352, 724, 710, 381, -6152, 5044, 15780, -197, -338, -86
1584666912.38, 352, 723, 710, 381, -6096, 5036, 15828, -185, -330, -72
1584666912.45, 352, 725, 710, 381, -6180, 4936, 15808, -385, -342, -28
1584666912.49, 352, 725, 710, 381, -6128, 4952, 15920, -489, -311, -52
1584666912.55, 352, 725, 710, 381, -6000, 4912, 15656, -490, -274, -65
1584666912.62, 352, 725, 710, 381, -6272, 4988, 15712, -383, -281, -122
1584666912.68, 352, 725, 710, 381, -6148, 4960, 15872, -396, -352, -63
1584666912.75, 352, 725, 710, 381, -6072, 5048, 15784, -281, -339, -68
1584666912.79, 352, 724, 710, 381, -6124, 4980, 15856, -287, -340, -70
1584666912.85, 352, 724, 710, 381, -6064, 4956, 15752, -307, -365, -68
1584666912.92, 352, 725, 710, 381, -6112, 5012, 15772, -298, -344, -89
1584666912.98, 352, 725, 710, 381, -6104, 4944, 15756, -351, -329, -75
1584666913.02, 352, 724, 710, 381, -6124, 5032, 15912, -380, -336, -50
1584666913.09, 352, 725, 710, 381, -6092, 5016, 15780, -466, -320, -60
1584666913.15, 352, 724, 710, 381, -6108, 4996, 15696, -413, -347, -31
1584666913.22, 352, 724, 710, 381, -6076, 4872, 15872, -312, -343, -82
1584666913.28, 352, 725, 710, 381, -6052, 4968, 15840, -322, -325, -26
1584666913.32, 352, 725, 710, 381, -6064, 5056, 15744, -320, -341, -56
1584666913.39, 352, 725, 710, 381, -6160, 5116, 15972, -318, -338, -59
1584666913.45, 352, 725, 710, 381, -6076, 5056, 15920, -404, -335, -75
1584666913.52, 352, 724, 710, 381, -6016, 4948, 15740, -355, -322, -74
1584666913.58, 352, 724, 710, 381, -6144, 5020, 15804, -376, -346, -86
1584666913.62, 352, 725, 710, 381, -6152, 4976, 15860, -370, -307, -73
1584666913.69, 352, 725, 710, 381, -6200, 5008, 15804, -352, -329, -63
1584666913.75, 352, 724, 710, 381, -6196, 5060, 15748, -345, -338, -71
1584666913.82, 352, 724, 709, 381, -6088, 5024, 15820, -346, -327, -83
1584666913.85, 352, 724, 710, 381, -6108, 4888, 15748, -367, -303, -72
1584666913.92, 352, 724, 710, 381, -6152, 4960, 15784, -373, -306, -68
1584666913.99, 352, 725, 710, 381, -6132, 5020, 15816, -376, -305, -81
1584666914.05, 352, 724, 710, 381, -6160, 4928, 15824, -384, -342, -85
1584666914.12, 352, 725, 710, 381, -6160, 5072, 15780, -356, -308, -60
1584666914.15, 352, 725, 710, 381, -6196, 5080, 15796, -351, -310, -48
1584666914.22, 352, 724, 710, 381, -6048, 4904, 15648, -379, -319, -54
1584666914.28, 352, 725, 710, 381, -6212, 5072, 15704, -358, -315, -52
1584666914.35, 352, 725, 710, 381, -6200, 5016, 15844, -368, -337, -65
1584666914.39, 352, 725, 710, 381, -6088, 4916, 15744, -356, -310, -69
1584666914.45, 352, 725, 710, 381, -6076, 5056, 15788, -359, -334, -58
1584666914.52, 352, 724, 709, 381, -6056, 4980, 15772, -370, -315, -95
1584666914.58, 352, 724, 710, 381, -6120, 4976, 15920, -345, -317, -80
1584666914.65, 352, 724, 710, 381, -6192, 5040, 15868, -390, -311, -65
1584666914.69, 352, 725, 710, 381, -6168, 4904, 15912, -395, -329, -67
1584666914.75, 352, 725, 710, 381, -6140, 4952, 15840, -397, -332, -66
1584666914.82, 352, 724, 710, 381, -6100, 4928, 15620, -371, -288, -74
1584666914.88, 352, 724, 710, 381, -6032, 4940, 15896, -364, -322, -85
1584666914.92, 352, 724, 710, 381, -6100, 4992, 15992, -340, -333, -67
1584666914.99, 352, 724, 710, 381, -6132, 5020, 15884, -333, -333, -61
1584666915.05, 352, 725, 710, 381, -6168, 4968, 15812, -333, -328, -67
1584666915.12, 352, 725, 710, 381, -6128, 4976, 15700, -329, -331, -70
1584666915.18, 352, 725, 710, 381, -6164, 5012, 15768, -340, -332, -77
1584666915.22, 352, 724, 710, 381, -6156, 4928, 15684, -358, -295, -71
1584666915.29, 352, 724, 710, 381, -6180, 4944, 15912, -381, -310, -63
1584666915.35, 352, 724, 710, 381, -6168, 4948, 15656, -369, -328, -76
1584666915.42, 352, 724, 710, 381, -6148, 4996, 15680, -389, -312, -60
1584666915.48, 352, 725, 710, 381, -6168, 4972, 15916, -380, -326, -87
1584666915.52, 352, 725, 710, 381, -6084, 4916, 15812, -374, -332, -69
1584666915.59, 352, 725, 710, 381, -6124, 5044, 15776, -388, -326, -63
1584666915.65, 352, 724, 710, 381, -6176, 4880, 15720, -368, -347, -82
1584666915.72, 352, 724, 710, 381, -6044, 4880, 15840, -391, -330, -60
1584666915.75, 352, 724, 710, 381, -6140, 4956, 15756, -340, -343, -98
1584666915.82, 352, 725, 710, 381, -6100, 4944, 15712, -351, -341, -86
1584666915.89, 352, 725, 710, 381, -6096, 5084, 15736, -346, -347, -63
1584666915.95, 352, 724, 710, 381, -6140, 5064, 15908, -324, -333, -73
1584666916.02, 352, 724, 710, 381, -6016, 4984, 15800, -357, -342, -67
1584666916.05, 352, 724, 710, 381, -6032, 5072, 15780, -340, -354, -41
1584666916.12, 352, 725, 710, 381, -6164, 4996, 15768, -348, -333, -75
1584666916.19, 352, 725, 710, 381, -6164, 4964, 15824, -355, -317, -93
1584666916.25, 352, 724, 710, 381, -6156, 4984, 15736, -360, -335, -63
1584666916.29, 352, 725, 710, 381, -6096, 4920, 15856, -384, -325, -83
1584666916.35, 352, 724, 710, 381, -6164, 4968, 15816, -393, -345, -62
1584666916.42, 352, 724, 710, 381, -6056, 4972, 15800, -382, -330, -69
1584666916.48, 352, 724, 710, 381, -6124, 5080, 15788, -362, -336, -75
1584666916.55, 352, 724, 710, 381, -6096, 4900, 15756, -372, -319, -52
1584666916.59, 352, 724, 710, 381, -6228, 4916, 15876, -341, -337, -67
1584666916.65, 352, 725, 710, 381, -6140, 5004, 15780, -337, -312, -69
1584666916.72, 352, 724, 710, 381, -6124, 4960, 15824, -327, -342, -101
1584666916.78, 352, 725, 710, 381, -6136, 4940, 15780, -350, -329, -54
1584666916.85, 352, 724, 710, 381, -6072, 4904, 15936, -351, -345, -66
1584666916.89, 352, 724, 710, 381, -6076, 4988, 15676, -372, -336, -51
1584666916.95, 352, 724, 710, 381, -6020, 5024, 15896, -387, -297, -85
1584666917.02, 352, 725, 710, 381, -6080, 5064, 15708, -387, -308, -98
1584666917.08, 352, 725, 710, 381, -6108, 5012, 15812, -395, -293, -87
1584666917.12, 352, 725, 710, 381, -6164, 5036, 15960, -372, -313, -86
1584666917.18, 352, 724, 710, 381, -6192, 5068, 15648, -359, -326, -77
1584666917.25, 352, 724, 710, 381, -6056, 5064, 15860, -333, -332, -61
1584666917.32, 352, 725, 710, 381, -6048, 5008, 15844, -338, -323, -85
1584666917.38, 352, 724, 710, 381, -6136, 5064, 15784, -319, -344, -73
1584666917.42, 353, 724, 710, 381, -6076, 5008, 15804, -360, -323, -24
1584666917.48, 352, 725, 710, 381, -6128, 5052, 15772, -357, -331, -69
1584666917.55, 352, 724, 710, 381, -6124, 5008, 15828, -360, -327, -86
1584666917.62, 352, 724, 710, 381, -6148, 4944, 15844, -366, -320, -74
1584666917.65, 352, 725, 710, 381, -6100, 5004, 15748, -378, -322, -90
1584666917.72, 352, 725, 710, 381, -6148, 5000, 15616, -407, -307, -51
1584666917.78, 352, 725, 710, 380, -6164, 5016, 15828, -373, -315, -69
1584666917.85, 352, 725, 710, 381, -6152, 5108, 15908, -369, -330, -78
1584666917.92, 352, 724, 710, 381, -6168, 5016, 15840, -366, -327, -85
1584666917.95, 352, 724, 710, 381, -6208, 5012, 15840, -367, -337, -69
1584666918.02, 352, 725, 710, 381, -6092, 4976, 16012, -346, -319, -53
1584666918.09, 352, 725, 710, 381, -6184, 5024, 15796, -358, -319, -83
1584666918.15, 352, 725, 710, 381, -6072, 5044, 15852, -356, -330, -58
1584666918.19, 352, 725, 710, 381, -6208, 5024, 15796, -362, -329, -65
1584666918.25, 352, 724, 710, 381, -6044, 4948, 15876, -343, -327, -69
1584666918.32, 352, 724, 710, 381, -6132, 4992, 15780, -369, -318, -92
1584666918.39, 352, 724, 710, 381, -6276, 4968, 15756, -365, -335, -76
1584666918.45, 352, 725, 710, 381, -6104, 4944, 15812, -358, -329, -86
1584666918.49, 352, 725, 710, 381, -6156, 5024, 15776, -347, -328, -69
1584666918.55, 352, 724, 710, 381, -6136, 4968, 15784, -354, -343, -65
1584666918.62, 352, 724, 710, 381, -6208, 5092, 15940, -358, -334, -69
1584666918.69, 352, 724, 710, 381, -6040, 4936, 15776, -342, -324, -64
1584666918.75, 352, 724, 710, 381, -6132, 4944, 15832, -354, -324, -75
1584666918.79, 352, 725, 710, 381, -6088, 4900, 15952, -349, -344, -52
1584666918.85, 352, 725, 710, 381, -6084, 4864, 15952, -352, -320, -71
