Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584734725.02, 714, 697, 436, 391, -15768, -300, 2644, -388, -375, -83
1584734725.08, 714, 697, 436, 391, -15684, -312, 2524, -394, -388, -70
1584734725.15, 714, 697, 436, 391, -15760, -348, 2580, -358, -351, -93
1584734725.22, 714, 697, 436, 391, -15784, -320, 2616, -363, -356, -75
1584734725.25, 714, 697, 436, 391, -15776, -312, 2616, -366, -386, -87
1584734725.32, 714, 697, 436, 391, -15864, -180, 2452, -358, -359, -67
1584734725.38, 714, 697, 436, 391, -15832, -284, 2576, -387, -343, -78
1584734725.45, 714, 697, 436, 391, -15912, -240, 2496, -380, -365, -77
1584734725.52, 714, 697, 436, 391, -15740, -260, 2564, -381, -384, -97
1584734725.55, 714, 697, 436, 391, -15900, -384, 2648, -359, -367, -63
1584734725.62, 714, 697, 436, 391, -15776, -372, 2624, -371, -344, -55
1584734725.68, 714, 697, 436, 391, -15884, -212, 2580, -360, -380, -89
1584734725.75, 714, 697, 436, 391, -15848, -224, 2632, -365, -371, -80
1584734725.78, 714, 697, 436, 391, -15796, -400, 2492, -359, -346, -82
1584734725.85, 714, 697, 436, 391, -15780, -344, 2632, -353, -388, -52
1584734725.92, 714, 697, 436, 391, -15844, -208, 2628, -375, -362, -104
1584734725.98, 714, 697, 436, 391, -15868, -172, 2712, -363, -357, -84
1584734726.05, 714, 697, 436, 391, -15868, -424, 2308, -345, -350, -132
1584734726.08, 714, 697, 436, 391, -15792, -468, 2704, -388, -356, -71
1584734726.15, 714, 697, 436, 391, -15872, -352, 2420, -371, -386, -57
1584734726.22, 714, 697, 436, 391, -15784, -284, 2396, -356, -392, -88
1584734726.28, 714, 697, 436, 391, -15856, -340, 2572, -367, -357, -78
1584734726.35, 714, 697, 435, 391, -15872, -284, 2488, -366, -362, -78
1584734726.38, 714, 697, 436, 391, -15756, -324, 2620, -366, -391, -82
1584734726.45, 714, 697, 436, 391, -15864, -252, 2520, -380, -375, -85
1584734726.52, 714, 697, 436, 391, -15900, -256, 2520, -357, -402, -64
1584734726.58, 714, 697, 436, 391, -16544, -648, 4040, -384, -365, -107
