Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584738101.95, ÿ719, 687, 410, 361, -24048, 2408, -9508, -479, -566, -1126
1584738102.02, 719, 687, 410, 361, -24432, -4556, 2520, -285, -338, -733
1584738102.09, 719, 687, 411, 361, -17852, -60, 4740, -364, -365, -1000
1584738102.15, 719, 687, 411, 362, -16296, -1372, 1564, -318, -332, -161
1584738102.22, 719, 687, 411, 362, -11160, 2616, 3140, -391, -434, -569
1584738102.25, 719, 687, 411, 362, -13200, 1804, 5732, -413, -380, 507
1584738102.32, 719, 687, 411, 362, -25256, -4112, 5748, -393, -276, -699
1584738102.39, 719, 687, 411, 362, -17152, 1204, 9392, -427, -465, -529
1584738102.45, 719, 687, 411, 362, -19716, 3212, 1996, -387, -368, 164
1584738102.52, 719, 687, 411, 362, -12528, -864, 488, -307, -272, 52
1584738102.55, 719, 687, 411, 362, -15144, 2388, 772, -330, -341, -369
1584738102.62, 719, 687, 412, 362, -13460, 5060, -892, -359, -466, 483
1584738102.69, 719, 687, 412, 363, -20512, -3656, 656, -408, -252, -539
1584738102.75, 719, 687, 412, 363, -11364, 1188, 7572, -447, -464, -345
1584738102.82, 719, 687, 412, 363, -17976, 2136, 5028, -290, -417, -164
1584738102.85, 719, 687, 412, 363, -18940, -432, -1564, -401, -401, 335
1584738102.92, 719, 687, 412, 363, -16152, 3244, 2852, -309, -435, -1129
1584738102.99, 719, 687, 412, 363, -19228, 1592, 2412, -439, -506, 446
1584738103.05, 719, 687, 412, 363, -10524, 132, 2804, -347, -328, -762
1584738103.12, 719, 687, 412, 363, -13896, 1812, 3276, -358, -459, -319
1584738103.15, 719, 687, 413, 363, -9588, 2508, 5724, -399, -346, 509
1584738103.22, 719, 687, 413, 363, -19484, -888, 7548, -370, -392, 416
1584738103.29, 719, 687, 413, 363, -19596, 3592, 4664, -345, -308, -356
1584738103.35, 719, 687, 413, 363, -16388, 1924, 3144, -369, -387, 339
1584738103.42, 719, 687, 413, 363, -10208, -5320, 516, -352, -256, -286
1584738103.45, 719, 687, 413, 363, -19040, 1244, 2540, -377, -370, 39
1584738103.52, 719, 687, 413, 363, -5624, -1024, -984, -372, -531, -1428
1584738103.59, 719, 687, 413, 363, -20312, -372, 244, -415, -392, -31
1584738103.65, 719, 687, 413, 363, -19144, 4440, 3616, -349, -425, -825
1584738103.72, 719, 687, 413, 363, -18896, 1320, 4580, -378, -349, 341
1584738103.75, 719, 687, 413, 363, -14276, -4224, 3628, -384, -371, -303
1584738103.82, 719, 687, 413, 363, -16360, 444, 5120, -398, -421, 51
1584738103.89, 719, 687, 413, 364, -12864, 3316, 9284, -401, -285, 451
1584738103.95, 719, 687, 413, 364, -15276, -2736, 780, -349, -313, -6
1584738103.99, 719, 687, 413, 364, -19460, 2840, 1796, -372, -293, -123
1584738104.05, 719, 687, 413, 364, -10072, 3168, 1220, -374, -322, 356
1584738104.12, 719, 687, 413, 364, -19440, -1140, 4840, -379, -349, -258
1584738104.19, 719, 687, 413, 364, -20696, 4444, 2408, -328, -330, 419
1584738104.25, 719, 687, 413, 364, -11948, 1284, 5532, -422, -331, 314
1584738104.29, 719, 687, 413, 364, -15916, -3608, 1312, -362, -385, -165
1584738104.35, 719, 687, 413, 364, -17588, 1728, -1388, -355, -306, -338
1584738104.42, 719, 687, 413, 364, -17364, 2904, 6980, -431, -416, 682
1584738104.49, 719, 687, 413, 364, -16604, -3944, 332, -385, -277, -344
1584738104.55, 719, 687, 413, 364, -18208, 3236, 2112, -396, -424, -23
1584738104.59, 719, 687, 413, 364, -9444, 660, 2452, -352, -329, 525
1584738104.65, 719, 687, 413, 365, -19556, -4528, 2400, -287, -331, 54
1584738104.72, 719, 687, 413, 364, -16564, 1096, 3280, -371, -356, -390
1584738104.79, 719, 687, 413, 364, -15328, 4284, 4572, -369, -303, 542
1584738104.85, 719, 687, 413, 365, -20952, 44, 1700, -344, -403, -915
1584738104.89, 719, 687, 413, 365, -23364, 3980, 2368, -378, -426, 772
1584738104.95, 719, 687, 413, 365, -13556, 3840, 6736, -387, -315, 577
1584738105.02, 719, 687, 413, 365, -12472, -2372, 1168, -372, -405, -267
1584738105.09, 719, 687, 413, 365, -17640, 2500, 3780, -317, -319, -558
1584738105.15, 719, 687, 413, 365, -10028, 3832, 2456, -391, -214, 1186
1584738105.19, 719, 687, 413, 365, -18604, -1640, 3856, -378, -331, -469
1584738105.25, 719, 687, 413, 365, -17692, 1968, 4956, -365, -345, 288
1584738105.32, 719, 687, 413, 365, -13716, 708, 5852, -384, -347, -15
1584738105.39, 719, 687, 413, 365, -13808, -2772, 816, -363, -329, 124
1584738105.42, 719, 687, 414, 365, -18148, 1628, 2552, -403, -304, 17
1584738105.49, 719, 687, 413, 365, -11560, 2828, -1092, -367, -556, -848
