Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584717940.14, 1710, 717, 523, 460, -15736, -1584, 1968, -341, -306, -84
1584717940.2, 710, 716, 523, 460, -15612, -1616, 1904, -343, -303, -94
1584717940.27, 710, 716, 523, 460, -15672, -1568, 1900, -345, -305, -66
1584717940.34, 710, 716, 523, 460, -15676, -1568, 1964, -344, -328, -111
1584717940.4, 710, 717, 523, 460, -15696, -1700, 1940, -349, -351, -93
1584717940.44, 710, 716, 523, 459, -15692, -1640, 1992, -371, -329, -122
1584717940.5, 710, 716, 523, 460, -15784, -1688, 1884, -350, -317, -79
1584717940.57, 710, 717, 523, 460, -15816, -1540, 2020, -351, -319, -94
1584717940.64, 710, 717, 523, 460, -15784, -1600, 2016, -334, -349, -107
1584717940.7, 710, 716, 523, 460, -15720, -1672, 2008, -358, -313, -99
1584717940.77, 710, 717, 523, 460, -15688, -1708, 1936, -319, -324, -79
1584717940.8, 710, 716, 523, 460, -15692, -1564, 1868, -354, -325, -95
1584717940.87, 710, 716, 523, 460, -15700, -1540, 1928, -343, -309, -110
1584717940.94, 710, 716, 523, 460, -15732, -1664, 1900, -341, -329, -102
1584717941.0, 710, 716, 523, 460, -15716, -1652, 2060, -345, -308, -63
1584717941.07, 710, 716, 523, 460, -15832, -1624, 1952, -355, -317, -98
1584717941.11, 710, 716, 523, 460, -15676, -1616, 2000, -356, -313, -80
1584717941.17, 710, 716, 523, 460, -15704, -1664, 1928, -356, -321, -102
1584717941.24, 710, 717, 523, 460, -15676, -1688, 2028, -339, -321, -96
1584717941.3, 710, 717, 523, 460, -15720, -1796, 2052, -354, -317, -95
1584717941.37, 710, 716, 523, 459, -15760, -1652, 1984, -342, -334, -90
1584717941.44, 710, 717, 523, 460, -15732, -1620, 1808, -357, -302, -93
1584717941.47, 710, 716, 523, 460, -15732, -1668, 2104, -357, -330, -84
1584717941.54, 710, 716, 523, 460, -15776, -1584, 1916, -347, -308, -87
1584717941.6, 710, 716, 523, 460, -15788, -1664, 1808, -359, -318, -86
1584717941.67, 710, 717, 523, 460, -15652, -1556, 2024, -361, -339, -102
1584717941.74, 710, 717, 523, 460, -15628, -1632, 1980, -357, -337, -78
1584717941.77, 710, 717, 523, 460, -15840, -1684, 2028, -364, -316, -85
1584717941.84, 710, 716, 523, 460, -15788, -1548, 1848, -341, -306, -57
1584717941.9, 710, 716, 523, 460, -15744, -1584, 1944, -348, -341, -106
1584717941.97, 710, 716, 523, 460, -15752, -1640, 1900, -361, -312, -94
1584717942.04, 710, 716, 523, 460, -15724, -1624, 2088, -357, -350, -86
1584717942.1, 710, 716, 523, 460, -15768, -1684, 1844, -349, -321, -85
1584717942.14, 710, 717, 523, 460, -15752, -1608, 2092, -352, -326, -74
1584717942.2, 710, 717, 523, 460, -15724, -1656, 1980, -351, -317, -91
1584717942.27, 710, 716, 523, 460, -15784, -1692, 1908, -359, -336, -75
1584717942.34, 710, 717, 523, 460, -15724, -1668, 2024, -346, -317, -87
1584717942.4, 710, 716, 523, 460, -15624, -1608, 1952, -358, -300, -105
1584717942.44, 710, 717, 523, 460, -15840, -1636, 2012, -340, -319, -97
