Time Stamp, A0 Val, A1 Val, A2 Val, A3 Val, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z
1584632597.87, 395, 686, 626, 437, 592, -668, 18664, -432, -268, -90
1584632597.93, 395, 686, 626, 437, 732, -520, 18600, -470, -220, -86
1584632598.0, 395, 686, 626, 438, 608, -644, 18672, -284, -511, -38
1584632598.03, 394, 686, 626, 437, 484, -544, 18920, -413, -339, -57
1584632598.1, 394, 686, 626, 437, 700, -792, 18892, -448, -244, -87
1584632598.17, 394, 686, 626, 437, 756, -584, 18560, -370, -431, -83
1584632598.23, 395, 686, 626, 437, 636, -436, 18624, -329, -477, -64
1584632598.27, 395, 686, 626, 437, 660, -704, 18756, -376, -370, -63
1584632598.33, 395, 686, 626, 437, 528, -932, 18580, -439, -231, -103
1584632598.4, 394, 686, 629, 437, 584, -644, 18620, -279, -490, -51
1584632598.43, 394, 686, 626, 437, 888, -424, 18668, -400, -326, -92
1584632598.5, 395, 686, 626, 437, 684, -588, 18840, -419, -332, -91
1584632598.57, 395, 686, 626, 438, 608, -636, 18596, -366, -371, -67
1584632598.63, 395, 686, 626, 437, 620, -408, 18548, -360, -389, -93
1584632598.67, 395, 686, 626, 437, 584, -720, 18872, -366, -347, -74
1584632598.73, 395, 686, 626, 437, 696, -636, 18536, -339, -392, -74
1584632598.8, 394, 686, 626, 437, 752, -732, 18916, -346, -328, -61
1584632598.83, 394, 686, 626, 437, 624, -568, 18608, -409, -285, -92
1584632598.9, 394, 686, 626, 437, 500, -336, 18612, -331, -448, -86
1584632598.97, 395, 686, 627, 437, 572, -376, 18624, -415, -259, -86
1584632599.03, 395, 686, 626, 437, 216, -424, 18648, -469, -328, -57
1584632599.07, 394, 686, 626, 437, 684, -1304, 18972, -205, -499, -60
1584632599.13, 395, 686, 626, 438, 540, -240, 18848, -317, -342, -71
1584632599.2, 395, 686, 626, 437, 676, 184, 17976, -550, -108, -113
1584632599.27, 395, 686, 626, 437, 448, -812, 18972, -265, -751, -88
1584632599.3, 395, 686, 626, 437, 560, -1080, 18808, -311, -610, -84
1584632599.37, 394, 686, 626, 437, -260, -244, 19576, -776, -276, -74
1584632599.43, 395, 686, 626, 437, 736, -76, 18552, -157, -866, -66
1584632599.47, 395, 686, 626, 437, 332, -356, 18852, -778, -71, -74
1584632599.53, 395, 686, 626, 437, 508, -592, 19152, -354, -552, -89
1584632599.6, 395, 686, 626, 437, -592, -2268, 14568, 423, -1532, -54
1584632599.67, 394, 686, 626, 437, 124, 1096, 20044, -607, 293, -54
1584632599.7, 394, 686, 626, 437, 328, 956, 19576, -375, -499, -67
1584632599.77, 395, 686, 626, 437, 1004, 136, 17444, -257, -546, -64
1584632599.83, 394, 686, 626, 437, 764, -420, 19116, -493, -322, -116
1584632599.87, 395, 686, 626, 437, 760, -1148, 18820, -256, -434, -48
1584632599.93, 394, 686, 626, 437, 448, -304, 18268, -430, -266, -29
1584632600.0, 394, 686, 626, 437, 584, -244, 18744, -354, -623, -80
1584632600.07, 394, 686, 626, 437, 968, -1104, 19420, 23, -556, -49
1584632600.1, 394, 686, 626, 437, 840, -940, 19592, -79, -509, -83
1584632600.17, 395, 686, 626, 437, 780, 756, 18100, -653, -20, -63
1584632600.23, 395, 686, 626, 437, 1816, -2576, 17863, -1029, -1029, -1029
1584632600.3, 394, 686, 626, 437, 4760, -3168, 22324, -1146, 634, -140
1584632600.33, 395, 686, 626, 437, 204, -3108, 11380, 2145, -1586, -106
1584632600.4, 394, 686, 626, 437, -21532, 10144, 32767, -783, -4150, -150
1584632600.47, 394, 686, 626, 437, 12224, -2816, 17312, -47, 3852, -96
1584632600.53, 395, 686, 626, 437, -20364, -12948, 32767, 2001, -3686, -131
1584632600.6, 395, 686, 626, 437, 7536, -5828, 21816, -2437, -3178, -121
1584632600.67, 394, 686, 626, 437, 9472, 3668, 32767, -4709, 4231, 56
1584632600.73, 394, 686, 626, 437, -13628, -4856, 5120, -2130, 4765, -20
1584632600.77, 395, 686, 626, 437, -21176, 16592, 32767, 1734, -6642, -76
1584632600.83, 395, 686, 626, 437, -1704, 20672, 32767, -8895, 3910, -30
1584632600.9, 395, 686, 626, 437, 3332, -5144, -17592, 5147, 561, -115
1584632600.97, 394, 686, 626, 437, -14124, 2732, 13236, -2089, 5417, -43
1584632601.03, 395, 686, 626, 437, 21224, 3252, -13780, 4408, -4764, -53
1584632601.1, 395, 686, 626, 437, -27356, -17296, 32767, -1165, -4759, -192
1584632601.17, 395, 686, 626, 437, 10688, -9220, 15476, -342, 8855, -165
1584632601.2, 394, 686, 626, 437, -1024, 4852, 8060, 1202, -8786, -31
1584632601.27, 395, 686, 626, 437, 13544, 9036, 13592, -690, 4290, -53
1584632601.33, 395, 686, 626, 437, -7304, 12084, 17368, -2693, 1779, -80
1584632601.4, 395, 686, 626, 437, -15400, -16140, 32767, -2709, -4206, -108
1584632601.47, 395, 686, 626, 437, 9060, -4608, 7256, -719, 4917, -24
1584632601.53, 395, 686, 626, 437, -4564, -24308, 12576, -1385, -7018, -54
1584632601.6, 395, 686, 626, 437, -12316, -15352, 29132, -3998, 1083, -155
1584632601.63, 395, 686, 626, 437, 19352, -2204, -5148, -2054, 2880, -73
1584632601.7, 395, 686, 626, 437, 4280, 700, 21872, 1562, 521, -106
1584632601.77, 395, 686, 626, 437, 9480, 5564, 14248, -2550, 4980, -124
1584632601.83, 395, 686, 626, 437, -6516, -6700, 22888, 3300, -4806, -99
1584632601.9, 395, 686, 626, 437, 2024, 1320, 17420, -2851, 4275, -72
1584632601.93, 395, 686, 626, 437, 13388, 6632, -2516, 2805, -6834, -99
1584632602.0, 395, 685, 626, 437, -15596, -2280, 21260, -4098, 5778, -117
1584632602.07, 395, 686, 626, 437, 24880, 19684, -7980, -5799, 2212, -6
1584632602.13, 394, 686, 626, 437, -7328, 9644, 23692, -114, -1532, -106
1584632602.2, 394, 686, 626, 437, 4936, 1988, 6024, -2351, 2770, -49
1584632602.23, 395, 686, 626, 437, 488, -6692, 23404, 2437, -3170, -78
1584632602.3, 395, 686, 626, 437, 9868, 616, -6324, -2597, 4305, -49
1584632602.37, 395, 686, 626, 437, -21304, 17404, 25480, 1123, -5562, -31
1584632602.43, 394, 686, 626, 437, 696, 1964, 26924, -1809, 5469, -180
1584632602.5, 395, 686, 626, 437, -4148, 208, 11704, 3238, -1620, -57
1584632602.56, 395, 686, 626, 437, -20952, 10604, 32767, -6004, 716, -21
1584632602.6, 395, 686, 626, 437, -2204, 10896, 16728, 1823, -2512, -117
1584632602.67, 395, 687, 626, 437, -4960, -24392, 32767, 5206, -1814, -185
1584632602.73, 395, 686, 626, 437, 2612, -5636, 15380, -3066, 8815, -48
1584632602.8, 395, 686, 626, 437, 5052, -22940, 15348, 3864, -9316, -160
1584632602.86, 395, 686, 626, 437, -9792, -17324, 23028, -1076, 3441, -131
1584632602.93, 395, 686, 626, 437, 15032, -26540, 5216, -1047, 6302, -116
1584632603.0, 395, 686, 626, 437, -10804, -10492, 32767, 2193, -7287, -96
1584632603.03, 395, 686, 626, 437, -1676, -7388, 22892, 487, 3513, -33
1584632603.1, 395, 686, 626, 437, 6352, -5080, -6984, 3144, -2364, -107
1584632603.16, 395, 686, 626, 437, -11200, 4392, 32767, -732, -5485, -58
1584632603.23, 395, 686, 626, 437, -2180, 1040, 14148, -3664, 4956, -70
1584632603.3, 395, 686, 626, 437, -7584, 9476, 22024, -1338, -10483, -35
1584632603.36, 395, 686, 626, 437, 7540, 13788, 20844, -6153, 4444, -51
1584632603.4, 395, 686, 626, 437, 3400, -1904, 32767, 2984, -512, -106
1584632603.46, 395, 685, 626, 437, 9592, 6040, 30372, -1551, 4015, -21
1584632603.53, 395, 686, 626, 437, -2336, 3976, -20096, 1648, -2720, -176
1584632603.6, 395, 686, 626, 437, 11448, 7096, 7456, 76, -1209, -86
